Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RainTomorrow
2022-04-25;Sydney;14.81;20.84;0.86;;;E;5.66;E;ENE;4.63;2.57;66;76;1020;1020;75;75;19.95;17.33;No;Yes
2022-04-26;Sydney;15.13;19.75;19.09;;;SE;5.14;S;ESE;2.57;2.57;81;90;1016;1017;75;75;19.03;16.99;Yes;Yes
2022-04-27;Sydney;15.19;19.02;13.46;;;O;4.47;O;NNO;2.68;0.89;89;92;1015;1015;100;92;18.21;17.71;Yes;Yes
2022-04-28;Sydney;16.8;21.05;5.43;;;NNO;5.66;NNE;N;3.13;4.12;89;84;1014;1016;99;0;19.25;19.39;Yes;No
2022-04-29;Sydney;17.17;25.82;0.0;;;NNE;6.69;NNE;N;7.2;3.6;79;80;1014;1014;40;0;23.4;21.85;No;Yes
2022-04-30;Sydney;13.68;21.2;7.8;;;OSO;10.8;ONO;O;1.79;5.81;78;66;1013;1019;20;0;19.16;14.4;Yes;No
2022-05-01;Sydney;12.47;21.28;0.0;;;O;6.71;E;ONO;4.63;1.54;74;80;1017;1018;20;20;18.99;16.41;No;No
2022-05-02;Sydney;12.38;21.57;0.15;;;NNE;4.63;NE;O;3.6;3.09;72;81;1016;1020;20;75;20.23;16.49;No;No
2022-05-03;Sydney;13.01;22.99;0.0;;;NE;6.69;NE;N;6.17;2.68;70;79;1014;1015;20;0;20.25;17.04;No;No
2022-05-04;Sydney;12.4;24.66;0.22;;;NE;5.14;NE;N;4.63;4.63;67;69;1008;1010;0;0;22.15;20.44;No;Yes
2022-05-05;Sydney;15.81;22.17;1.17;;;SSE;5.14;SSE;OSO;3.09;3.6;70;74;1007;1012;20;75;19.83;15.99;Yes;No
2022-05-06;Sydney;10.45;19.53;0.0;;;O;7.15;SO;O;2.57;5.36;46;62;1014;1018;0;0;17.13;11.51;No;No
2022-05-07;Sydney;7.82;19.07;0.0;;;OSO;8.75;OSO;NO;7.72;5.66;43;63;1018;1019;0;0;16.65;11.45;No;No
2022-05-08;Sydney;8.59;19.61;0.17;;;O;6.69;SSE;NO;3.09;4.63;57;70;1019;1022;0;75;17.19;12.92;No;
2022-05-09;Sydney;12.35;16.83;21.42;;;SSO;7.2;SSO;OSO;5.66;3.6;83;79;1025;1029;75;75;16.55;14.6;Yes;
2022-05-10;Sydney;13.07;20.29;3.52;;;E;8.75;E;ESE;7.2;6.69;66;71;1029;1026;40;75;18.63;18.3;Yes;Yes
2022-05-11;Sydney;15.65;18.06;29.61;;;NO;8.49;O;NO;3.6;2.57;94;85;1022;1022;75;75;17.05;16.78;Yes;Yes
2022-05-12;Sydney;16.11;19.84;28.85;;;NNE;8.23;NE;NO;3.58;0.89;77;77;1014;1015;100;100;18.91;18.95;Yes;Yes
2022-05-13;Sydney;17.3;20.14;13.3;;;N;5.66;NNE;ONO;3.6;2.06;75;83;1012;1015;20;75;19.52;18.6;Yes;No
2022-05-14;Sydney;17.44;23.65;0.29;;;NNE;6.69;NNE;N;5.14;1.79;80;76;1010;1013;0;0;21.15;18.98;No;No
2022-05-15;Sydney;17.3;23.97;0.38;;;OSO;4.12;ESE;ONO;2.06;3.13;74;77;1011;1012;75;40;20.39;17.54;No;No
2022-05-16;Sydney;12.83;23.37;0.95;;;OSO;7.2;SSO;O;2.57;4.63;63;67;1009;1016;0;20;21.15;15.85;No;No
2022-05-17;Sydney;10.59;21.1;0.64;;;O;8.75;SO;ONO;3.6;4.12;56;63;1017;1020;0;0;18.24;12.07;No;No
2022-05-18;Sydney;8.4;19.71;0.0;;;O;9.77;OSO;O;6.17;5.81;49;60;1016;1022;0;0;17.43;12.64;No;No
2022-05-19;Sydney;8.53;17.8;0.0;;;OSO;7.2;S;ONO;4.12;5.36;51;68;1023;1026;75;75;15.7;13.15;No;Yes
2022-05-20;Sydney;11.34;15.01;8.13;;;S;8.23;S;ONO;7.72;3.09;83;81;1028;1029;75;75;14.69;13.84;Yes;Yes
2022-05-21;Sydney;12.71;17.78;5.31;;;E;7.72;SSE;ONO;6.69;4.47;80;86;1026;1027;75;40;15.6;14.53;Yes;Yes
2022-05-22;Sydney;13.01;17.55;11.56;;;S;8.23;SSO;SSO;7.2;3.6;71;82;1024;1025;75;75;17.33;13.8;Yes;Yes
2022-05-23;Sydney;12.38;16.11;44.84;;;SO;7.2;S;O;2.68;3.58;83;85;1025;1026;75;40;14.22;13.69;Yes;Yes
2022-05-24;Sydney;12.53;16.66;19.48;;;SSO;5.66;NE;O;2.57;3.58;81;84;1023;1025;40;20;15.28;12.77;Yes;Yes
2022-05-25;Sydney;11.55;18.72;4.64;;;O;4.47;SE;NNO;3.6;3.09;78;79;1020;1020;75;75;16.15;13.39;Yes;Yes
2022-05-26;Sydney;11.11;20.29;1.61;;;NNE;4.63;NE;NO;4.12;3.09;80;75;1016;1018;20;0;17.88;15.13;Yes;No
2022-05-27;Sydney;11.54;21.1;0.0;;;ONO;4.63;NNE;NO;3.6;4.12;73;77;1013;1014;20;20;18.82;15.2;No;Yes
2022-05-28;Sydney;12.65;20.5;1.2;;;OSO;5.66;SO;O;3.6;4.92;63;72;1006;1008;75;0;18.42;13.65;Yes;
2022-05-29;Sydney;9.24;17.6;0.0;;;OSO;9.26;OSO;O;7.72;7.2;52;68;1003;1004;20;0;14.6;10.29;No;
2022-05-30;Sydney;7.6;15.38;5.37;;;NO;10.73;NNO;NNO;5.66;5.66;73;66;986;987;100;0;14.26;11.81;Yes;Yes
2022-05-31;Sydney;9.86;16.72;2.14;;;O;16.98;ONO;O;9.26;9.26;67;56;998;1002;40;0;11.38;10.67;Yes;No
2022-06-01;Sydney;8.38;14.22;0.0;;;O;18.01;O;O;10.8;8.75;49;66;1007;1015;0;0;12.5;9.75;No;No
2022-06-02;Sydney;7.74;16.09;0.0;;;SO;10.29;NO;ONO;1.34;3.6;66;68;1015;1019;50;75;13.67;9.28;No;Yes
2022-06-03;Sydney;6.27;14.79;7.98;;;NNO;6.69;N;NO;5.66;6.17;70;74;1008;1010;96;54;12.75;10.89;Yes;Yes
2022-06-04;Sydney;8.16;17.02;1.14;;;O;10.29;ONO;N;5.66;4.63;56;69;1009;1013;20;0;14.86;10.7;Yes;No
2022-06-05;Sydney;9.15;17.02;0.0;;;NNO;9.26;NNO;N;5.81;6.69;59;68;1005;1004;96;0;14.61;11.59;No;No
2022-06-06;Sydney;9.85;16.33;0.0;;;ONO;15.43;O;ONO;8.75;4.63;41;61;1006;1011;0;0;13.99;10.29;No;No
2022-06-07;Sydney;8.45;16.31;0.0;;;ONO;10.8;ONO;O;7.72;9.77;49;63;1009;1010;0;0;13.19;9.84;No;No
2022-06-08;Sydney;6.54;15.12;0.0;;;O;9.77;OSO;ONO;7.72;4.12;51;65;1015;1016;20;0;11.78;7.46;No;No
2022-06-09;Sydney;5.24;15.82;0.0;;;O;10.8;O;O;10.29;7.2;50;66;1011;1013;0;0;13.48;9.19;No;No
2022-06-10;Sydney;7.78;17.1;0.0;;;OSO;10.29;OSO;O;9.77;7.72;49;64;1013;1015;0;0;13.83;10.73;No;No
2022-06-11;Sydney;8.16;16.72;0.0;;;OSO;13.89;O;ONO;10.8;7.72;43;60;1011;1012;0;0;13.83;8.82;No;No
2022-06-12;Sydney;8.75;17.29;0.0;;;O;10.8;O;O;9.26;6.69;52;67;1009;1016;20;0;14.39;9.91;No;No
2022-06-13;Sydney;7.96;16.21;0.0;;;OSO;5.66;SSE;E;2.06;0.45;62;79;1021;1023;0;0;13.31;9.52;No;No
2022-06-14;Sydney;6.42;16.99;0.0;;;N;5.14;NNE;NNO;4.12;3.6;67;66;1019;1021;0;0;14.71;9.13;No;No
2022-06-15;Sydney;7.22;19.14;0.0;;;ONO;6.17;ENE;NO;3.09;3.6;57;60;1015;1018;0;0;16.29;12.91;No;No
2022-06-16;Sydney;9.79;20.19;0.0;;;OSO;5.66;OSO;ONO;4.63;4.12;54;68;1015;1017;75;0;17.24;12.08;No;No
2022-06-17;Sydney;9.89;18.38;0.37;;;OSO;7.72;SSO;OSO;6.69;5.66;63;70;1020;1022;40;75;15.91;13.3;No;
2022-06-18;Sydney;11.08;17.42;2.81;;;S;10.29;SSO;SSO;7.72;5.66;69;73;1025;1026;75;0;15.54;12.33;Yes;
2022-06-19;Sydney;9.52;17.83;10.02;;;S;7.72;E;NNE;4.63;3.6;75;82;1024;1024;75;75;14.96;13.32;Yes;Yes
2022-06-20;Sydney;11.38;16.37;3.24;;;SO;4.12;SSE;NO;2.57;2.57;74;89;1020;1020;75;0;15.42;12.8;Yes;Yes
2022-06-21;Sydney;8.87;19.51;9.55;;;O;9.77;SSO;SO;3.6;3.09;68;69;1018;1021;75;0;17.36;12.09;Yes;Yes
2022-06-22;Sydney;8.52;17.48;3.76;;;O;7.72;ESE;ONO;3.09;3.09;58;68;1023;1024;0;0;14.44;10.09;Yes;No
2022-06-23;Sydney;7.74;18.48;0.0;;;O;8.75;O;NO;5.66;3.6;58;65;1021;1021;75;0;14.94;10.43;No;No
2022-06-24;Sydney;8.29;17.99;0.0;;;O;8.23;ONO;ONO;3.6;6.17;57;64;1015;1019;0;0;16.32;13.23;No;No
2022-06-25;Sydney;10.49;19.73;0.0;;;OSO;6.69;OSO;ONO;3.6;4.12;55;61;1021;1023;0;0;16.93;11.06;No;No
2022-06-26;Sydney;9.66;19.07;0.0;;;SSO;4.63;SSO;O;3.6;2.57;61;62;1021;1024;75;0;16.47;12.61;No;No
2022-06-27;Sydney;9.48;15.06;0.56;;;S;12.35;SSO;O;10.29;4.63;52;73;1025;1024;40;75;13.04;10.87;No;Yes
2022-06-28;Sydney;6.96;14.67;3.02;;;S;9.77;SSO;ONO;2.57;4.12;76;73;1027;1026;75;75;13.38;11.8;Yes;No
2022-06-29;Sydney;7.56;17.18;0.0;;;N;7.72;N;NO;5.14;4.63;62;66;1021;1022;75;0;15.47;12.57;No;No
2022-06-30;Sydney;11.02;16.54;0.81;;;O;5.14;S;OSO;4.63;3.6;55;68;1021;1023;75;75;15.07;13.29;No;Yes
2022-07-01;Sydney;10.62;12.26;23.0;;;SSO;6.69;O;O;3.09;3.09;80;82;1022;1022;75;75;11.64;11.55;Yes;Yes
2022-07-02;Sydney;10.88;14.71;36.95;;;ESE;12.86;SE;NO;12.86;1.79;84;81;1016;1017;75;100;14.99;14.52;Yes;Yes
2022-07-03;Sydney;14.19;15.82;14.54;;;SE;14.92;SE;SE;12.86;12.86;75;79;1014;1013;75;75;14.31;15.08;Yes;Yes
2022-07-04;Sydney;14.95;17.14;9.86;;;SSE;15.43;SE;SSE;9.26;12.86;81;84;1013;1016;75;75;15.87;15.22;Yes;Yes
2022-07-05;Sydney;14.3;15.49;16.14;;;SSE;14.92;SSE;SE;11.32;11.32;68;73;1019;1020;75;75;15.26;14.46;Yes;Yes
2022-07-06;Sydney;13.52;15.25;6.46;;;SSE;10.29;SSE;SSO;7.72;8.23;81;85;1014;1011;75;75;15.18;14.39;Yes;Yes
2022-07-07;Sydney;10.24;17.56;3.5;;;S;9.77;S;OSO;7.72;8.23;69;64;1008;1010;40;0;14.89;11.26;Yes;
2022-07-08;Sydney;7.36;15.08;0.0;;;O;12.86;O;O;9.77;7.72;54;58;1008;1013;20;0;12.72;10.38;No;
2022-07-09;Sydney;7.55;16.36;0.0;;;OSO;8.23;SSO;OSO;5.14;7.2;57;58;1015;1020;0;40;14.02;9.2;No;Yes
2022-07-10;Sydney;9.18;14.89;18.74;;;SE;12.35;S;OSO;5.66;6.17;75;79;1022;1023;75;75;12.86;11.45;Yes;Yes
2022-07-11;Sydney;9.88;14.09;8.86;;;SSO;8.23;SSE;ONO;3.6;3.6;85;90;1019;1018;75;75;12.74;11.2;Yes;No
2022-07-12;Sydney;7.69;16.23;0.31;;;ONO;4.63;NNO;ONO;0.45;4.63;61;77;1012;1012;0;75;13.99;11.52;No;Yes
2022-07-13;Sydney;8.17;14.29;27.45;;;SSO;9.77;SO;OSO;9.26;6.69;65;75;1010;1014;75;75;12.86;10.78;Yes;Yes
2022-07-14;Sydney;8.52;13.79;36.24;;;SSO;13.89;SO;O;8.23;4.12;67;72;1021;1026;40;0;12.83;9.14;Yes;No
2022-07-15;Sydney;6.05;15.99;0.0;;;ONO;5.14;NO;NO;0.89;3.09;56;77;1023;1026;0;0;13.85;9.1;No;No
2022-07-16;Sydney;4.41;15.9;0.0;;;NNO;5.66;NNO;N;2.57;5.66;63;62;1018;1020;0;0;13.44;11.73;No;No
2022-07-17;Sydney;10.77;20.89;0.0;;;NO;11.32;NO;N;6.69;4.63;35;52;1008;1010;0;0;18.25;15.54;No;No
2022-07-18;Sydney;8.78;14.97;0.0;;;O;10.8;OSO;SO;5.66;5.14;46;59;1018;1023;0;75;12.68;9.82;No;Yes
2022-07-19;Sydney;7.83;12.62;8.5;;;S;11.83;ESE;ESE;6.69;4.12;88;88;1026;1027;75;75;11.22;10.5;Yes;Yes
2022-07-20;Sydney;8.95;14.31;3.4;;;SSE;7.72;SO;ONO;5.14;3.6;87;89;1029;1030;75;75;12.64;12.05;Yes;Yes
2022-07-21;Sydney;10.56;14.4;9.67;;;ESE;9.77;E;E;8.75;7.2;82;77;1029;1029;75;75;13.87;13.97;Yes;Yes
2022-07-22;Sydney;12.33;16.68;5.36;;;ENE;9.77;E;ESE;6.69;5.66;83;89;1024;1027;75;40;14.3;12.57;Yes;Yes
2022-07-23;Sydney;11.17;15.56;2.31;;;E;7.72;SSE;ONO;3.09;4.12;90;92;1020;1023;75;40;14.43;11.62;Yes;No
2022-07-24;Sydney;9.4;18.0;0.0;;;ONO;4.12;ENE;NO;3.09;0.45;76;87;1018;1018;20;0;15.98;13.18;No;No
2022-07-25;Sydney;7.74;18.55;0.0;;;NE;5.66;NNE;N;5.14;3.6;78;81;1016;1012;40;0;15.61;13.64;No;Yes
2022-07-26;Sydney;10.78;18.54;3.63;;;O;11.32;O;O;11.83;7.2;54;61;1010;1013;20;0;13.04;11.37;Yes;No
2022-07-27;Sydney;8.25;17.75;0.0;;;SSO;10.29;O;ONO;4.63;3.09;51;68;1014;1022;0;0;15.81;10.58;No;
2022-07-28;Sydney;8.9;19.09;0.0;;;O;7.72;SO;SO;4.12;4.12;54;66;1018;1020;0;75;16.99;13.95;No;
2022-07-29;Sydney;8.2;15.82;0.13;;;SSE;9.77;SSE;S;7.72;6.17;51;65;1021;1024;20;75;13.56;11.42;No;No
2022-07-30;Sydney;5.85;16.02;0.0;;;OSO;5.66;ENE;NO;4.12;3.09;60;75;1023;1026;0;0;14.18;10.54;No;Yes
2022-07-31;Sydney;6.63;17.48;3.36;;;N;7.72;N;NO;5.14;1.34;55;59;1018;1017;0;100;16.06;14.6;Yes;No
2022-08-01;Sydney;9.62;20.25;0.35;;;N;8.23;NO;O;5.66;3.09;38;61;1013;1018;0;0;18.09;10.74;No;No
2022-08-02;Sydney;6.48;19.03;0.0;;;O;6.69;NE;N;5.14;3.6;59;62;1013;1018;0;0;16.35;12.51;No;No
2022-08-03;Sydney;10.56;23.39;0.0;;;NNO;9.77;NNE;NNE;6.69;5.14;61;70;1008;1008;0;0;20.42;18.24;No;Yes
2022-08-04;Sydney;16.64;20.82;10.71;;;N;13.38;N;N;12.35;5.66;69;81;1002;1002;75;0;20.02;16.84;Yes;No
2022-08-05;Sydney;14.75;22.0;0.0;;;ONO;10.29;ONO;NNO;8.75;4.63;41;51;1001;1003;0;0;20.64;16.45;No;No
2022-08-06;Sydney;11.37;19.07;0.0;;;OSO;7.72;OSO;ONO;6.69;3.6;41;62;1009;1012;0;0;16.81;11.88;No;No
2022-08-07;Sydney;9.12;16.7;0.84;;;S;8.75;S;SSO;8.23;6.69;64;75;1016;1020;40;40;14.59;10.96;No;Yes
2022-08-08;Sydney;8.35;16.56;2.65;;;S;9.77;S;ONO;9.26;5.14;66;76;1019;1023;20;20;14.46;9.88;Yes;Yes
2022-08-09;Sydney;7.57;14.8;6.19;;;SSO;10.29;SSO;SSO;9.26;7.72;72;88;1021;1027;40;75;13.42;10.67;Yes;Yes
2022-08-10;Sydney;8.7;15.43;4.1;;;S;7.72;ENE;SO;3.09;1.54;79;87;1024;1026;20;20;13.55;10.1;Yes;Yes
2022-08-11;Sydney;8.33;16.44;1.82;;;N;7.2;NNO;N;1.79;3.6;70;75;1017;1017;95;0;15.28;14.16;Yes;Yes
2022-08-12;Sydney;12.82;15.39;6.73;;;N;7.2;N;N;6.17;4.12;78;85;1013;1015;75;75;14.95;12.9;Yes;Yes
2022-08-13;Sydney;9.95;17.86;5.73;;;O;7.72;ONO;NO;5.14;4.63;53;73;1007;1010;19;0;16.66;10.74;Yes;Yes
2022-08-14;Sydney;9.56;17.17;5.01;;;NO;10.29;ONO;NO;7.72;5.66;53;67;1004;1006;0;0;15.72;12.03;Yes;No
2022-08-15;Sydney;9.12;17.69;0.0;;;O;10.29;ONO;NNO;6.69;4.63;50;65;1005;1006;0;0;15.47;12.49;No;No
2022-08-16;Sydney;8.27;18.2;0.0;;;O;7.72;S;OSO;3.6;6.17;49;71;1008;1015;40;40;16.82;11.26;No;
2022-08-17;Sydney;8.64;18.69;0.0;;;OSO;7.2;SE;N;3.6;2.57;66;82;1015;1018;20;0;16.25;11.89;No;
2022-08-18;Sydney;8.32;20.87;0.0;;;O;5.14;OSO;NO;2.06;2.57;62;66;1009;1010;0;0;17.66;15.97;No;Yes
2022-08-19;Sydney;9.69;18.61;1.38;;;S;10.8;SSO;O;11.83;3.6;67;75;1012;1018;75;0;16.08;10.97;Yes;Yes
2022-08-20;Sydney;7.19;17.39;4.21;;;O;8.75;ONO;SSO;5.66;7.2;51;74;1015;1023;0;75;17.42;12.87;Yes;No
2022-08-21;Sydney;10.53;18.17;0.36;;;S;8.75;NE;NO;5.66;4.12;62;72;1021;1023;0;0;15.97;12.57;No;No
2022-08-22;Sydney;8.71;21.32;0.0;;;O;9.26;O;N;8.75;5.14;41;54;1011;1015;0;0;19.14;14.47;No;Yes
2022-08-23;Sydney;7.2;21.17;20.85;;;S;15.95;SSO;O;11.32;6.69;86;85;1012;1015;75;75;9.66;8.44;Yes;Yes
2022-08-24;Sydney;7.13;16.43;1.87;;;SSO;9.26;S;O;4.63;5.66;58;61;1016;1021;20;0;14.13;9.93;Yes;Yes
2022-08-25;Sydney;7.43;17.54;3.53;;;S;7.72;SSE;SO;3.09;3.6;60;84;1022;1025;75;75;15.7;11.86;Yes;Yes
2022-08-26;Sydney;9.54;16.26;11.28;;;S;9.77;SSE;OSO;5.66;4.63;86;92;1024;1026;75;75;13.86;12.8;Yes;Yes
2022-08-27;Sydney;10.26;16.48;9.13;;;SO;6.17;S;ONO;3.6;2.06;81;90;1025;1028;20;75;15.32;11.98;Yes;Yes
2022-08-28;Sydney;8.94;19.13;1.05;;;NE;7.72;NNE;N;6.69;4.12;76;87;1024;1024;75;40;17.22;15.72;Yes;Yes
2022-08-29;Sydney;11.11;19.03;7.06;;;NE;9.77;NNE;NNE;6.17;5.14;84;80;1021;1017;75;0;16.8;16.42;Yes;No
2022-08-30;Sydney;13.06;22.61;0.0;;;N;10.8;NNO;OSO;8.75;7.2;62;59;1012;1020;20;0;21.19;15.04;No;Yes
2022-08-31;Sydney;10.92;19.19;1.39;;;OSO;7.2;ESE;NNE;3.6;2.06;80;85;1021;1025;75;75;15.99;14.27;Yes;No
2022-09-01;Sydney;13.25;19.85;0.85;;;NE;8.23;NNE;NNO;8.75;4.63;77;84;1018;1021;20;75;17.96;15.33;No;Yes
2022-09-02;Sydney;12.72;16.44;10.71;;;S;12.86;SSE;SSE;10.29;10.8;79;69;1020;1021;75;75;14.61;14.38;Yes;Yes
2022-09-03;Sydney;10.7;14.36;8.39;;;S;12.86;SSE;SE;10.29;8.23;67;69;1022;1021;75;75;14.42;14.14;Yes;Yes
2022-09-04;Sydney;10.59;16.7;5.2;;;SSE;12.35;S;OSO;8.75;5.14;74;85;1021;1022;75;75;14.73;11.49;Yes;Yes
2022-09-05;Sydney;8.71;17.11;1.59;;;S;10.29;S;SO;10.29;5.66;64;78;1020;1025;20;75;14.89;11.54;Yes;
2022-09-06;Sydney;8.48;16.38;13.6;;;SSO;7.72;SE;SO;5.14;2.57;71;87;1021;1025;75;75;14.81;11.14;Yes;
2022-09-07;Sydney;8.71;18.07;3.09;;;ENE;7.2;NE;NNE;7.2;5.14;68;76;1019;1023;75;75;16.33;14.52;Yes;Yes
2022-09-08;Sydney;12.14;19.97;1.58;;;NNE;12.35;N;NNE;5.36;9.77;72;80;1016;1015;100;75;17.22;15.85;Yes;Yes
2022-09-09;Sydney;14.03;20.26;4.6;;;N;6.69;NE;NNO;4.12;4.12;71;68;1008;1011;40;0;18.68;16.28;Yes;No
2022-09-10;Sydney;13.18;22.02;0.45;;;OSO;7.2;S;SO;3.6;3.6;59;69;1009;1012;0;75;18.82;16.02;No;No
2022-09-11;Sydney;11.07;20.9;0.0;;;O;8.75;NE;OSO;4.63;8.23;49;55;1012;1016;0;0;17.46;13.45;No;No
2022-09-12;Sydney;8.74;19.32;0.0;;;O;8.75;E;OSO;3.09;4.63;44;59;1015;1021;0;0;16.82;13.71;No;Yes
2022-09-13;Sydney;10.35;16.09;1.53;;;S;9.26;SSE;SO;6.69;2.07;57;67;1024;1028;20;19;15.17;12.41;Yes;No
2022-09-14;Sydney;8.33;17.2;0.43;;;NE;6.69;NE;ONO;6.69;2.57;60;71;1020;1019;0;75;16.01;14.12;No;Yes
2022-09-15;Sydney;11.49;16.07;15.45;;;NNO;5.66;NNE;OSO;6.69;4.12;84;92;1008;1007;75;75;14.89;13.94;Yes;No
2022-09-16;Sydney;11.79;23.73;0.51;;;NO;8.23;ONO;N;7.2;4.63;32;50;1001;1007;0;0;22.22;17.06;No;No
2022-09-17;Sydney;14.23;21.92;0.49;;;ONO;10.8;O;ONO;10.8;7.72;41;51;1002;1008;0;0;20.32;15.28;No;No
2022-09-18;Sydney;11.63;22.57;0.0;;;ONO;8.75;ONO;NNO;8.23;3.09;36;52;1010;1012;0;0;20.5;15.31;No;No
2022-09-19;Sydney;11.57;21.81;0.0;;;SE;7.72;ESE;SSO;5.14;3.09;45;67;1012;1020;0;0;18.1;13.5;No;No
2022-09-20;Sydney;9.33;20.06;0.0;;;NE;9.26;NNE;NNE;8.75;7.72;63;75;1018;1019;0;20;18.12;16.44;No;Yes
2022-09-21;Sydney;15.32;19.98;4.4;;;NNE;10.29;NNE;N;6.69;4.12;77;81;1015;1016;75;75;18.77;17.74;Yes;Yes
2022-09-22;Sydney;15.12;18.4;6.39;;;NE;9.77;NNE;N;4.63;0.45;73;91;1016;1017;75;75;17.29;15.48;Yes;Yes
2022-09-23;Sydney;14.57;18.98;8.27;;;NNE;8.75;NE;N;6.69;4.63;82;87;1011;1011;75;75;18.14;17.41;Yes;Yes
2022-09-24;Sydney;12.72;18.55;5.58;;;S;9.77;S;O;5.66;4.63;76;88;1009;1014;75;75;16.8;13.86;Yes;Yes
2022-09-25;Sydney;10.22;21.38;1.46;;;E;6.17;E;SSO;5.14;2.57;58;81;1012;1018;0;0;18.02;14.21;Yes;
2022-09-26;Sydney;10.85;18.82;0.3;;;NE;6.69;NE;N;6.17;3.6;69;81;1012;1013;75;40;17.73;16.6;No;
2022-09-27;Sydney;12.48;19.62;7.31;;;NNE;9.26;NNE;NNO;7.2;3.09;68;86;1009;1009;75;75;17.99;17.3;Yes;Yes
2022-09-28;Sydney;13.62;21.89;10.08;;;NE;9.77;SSE;SO;5.66;3.09;77;80;1010;1013;75;50;17.91;14.58;Yes;Yes
2022-09-29;Sydney;12.1;18.7;13.07;;;S;14.92;S;S;12.86;12.86;84;73;1017;1020;75;75;16.34;16;Yes;Yes
2022-09-30;Sydney;13.4;17.33;5.8;;;S;12.86;SE;SE;7.72;8.75;87;71;1022;1023;75;75;15.25;15.23;Yes;Yes
2022-10-01;Sydney;11.68;17.28;2.08;;;SSE;8.75;E;SSO;3.09;4.63;69;82;1019;1022;40;75;14.95;12.43;Yes;Yes
2022-10-02;Sydney;10.0;17.32;3.66;;;ESE;7.72;ESE;OSO;4.12;3.09;63;81;1015;1020;10;20;15.59;11.93;Yes;No
2022-10-03;Sydney;9.24;19.05;0.0;;;ENE;7.2;NE;NO;7.2;3.09;54;69;1018;1021;91;0;17.26;13.91;No;No
2022-10-04;Sydney;9.72;21.86;0.17;;;NE;6.17;SE;SE;4.12;4.12;62;71;1020;1023;72;75;18.43;17.46;No;Yes
2022-10-05;Sydney;14.04;16.9;25.35;;;SE;8.75;E;ENE;8.23;8.75;87;88;1023;1023;100;75;14.45;14.51;Yes;Yes
2022-10-06;Sydney;13.93;16.8;9.83;;;ENE;9.77;N;N;5.66;5.14;90;91;1018;1018;100;75;16.54;16.42;Yes;Yes
2022-10-07;Sydney;13.91;21.69;17.13;;;NE;7.2;NNE;N;5.66;5.14;89;89;1011;1011;100;75;17.68;17.32;Yes;Yes
2022-10-08;Sydney;14.61;22.39;17.1;;;S;7.72;ESE;SSO;7.72;9.77;90;93;1011;1012;100;75;17.02;15.47;Yes;Yes
2022-10-09;Sydney;10.36;16.32;4.54;;;S;12.86;SSE;O;6.69;2.57;63;85;1019;1023;43;0;15.43;11.79;Yes;Yes
2022-10-10;Sydney;10.77;16.48;2.85;;;S;8.75;ESE;ENE;5.14;2.57;63;76;1023;1025;40;40;15.45;14.2;Yes;No
2022-10-11;Sydney;12.15;18.63;0.0;;;NE;7.72;NE;NE;6.17;4.12;62;79;1021;1021;40;40;17.36;14.97;No;Yes
2022-10-12;Sydney;11.6;19.43;1.19;;;NE;9.26;NE;NNE;8.75;3.6;69;75;1020;1021;100;0;18.01;16.65;Yes;Yes
2022-10-13;Sydney;13.92;20.32;1.54;;;NNE;10.8;NNE;N;8.75;8.75;75;82;1013;1010;40;75;19.04;18.01;Yes;Yes
2022-10-14;Sydney;15.97;24.38;2.42;;;ONO;11.83;OSO;ONO;9.26;2.57;35;56;1010;1015;75;0;21.81;15.77;Yes;No
2022-10-15;Sydney;12.02;22.15;0.0;;;ESE;5.66;NE;NE;5.66;1.54;62;78;1015;1020;1;75;19.05;16;No;
2022-10-16;Sydney;13.89;21.62;0.0;;;S;8.75;SE;S;6.17;8.23;64;82;1016;1019;75;75;18.86;16.8;No;
2022-10-17;Sydney;14.69;18.52;8.96;;;S;10.8;ESE;E;6.69;4.12;69;76;1020;1021;40;40;17.11;15.45;Yes;Yes
2022-10-18;Sydney;13.04;18.83;6.22;;;E;8.75;ENE;N;6.69;0;82;88;1017;1016;75;75;18.2;17.67;Yes;Yes
2022-10-19;Sydney;16.21;24.15;1.53;;;SE;6.69;SE;SSE;5.14;3.09;79;87;1014;1016;40;75;20.73;18.51;Yes;Yes
2022-10-20;Sydney;17.52;21.54;9.06;;;NNE;8.23;NE;NE;5.14;8.23;85;89;1013;1014;100;75;19.9;18.91;Yes;Yes
2022-10-21;Sydney;18.37;21.76;13.56;;;NNE;9.77;NE;NNE;8.75;4.63;84;88;1010;1012;40;40;20.28;18.13;Yes;Yes
2022-10-22;Sydney;17.41;24.28;13.51;;;NNE;12.86;NNE;N;12.86;4.63;80;86;1008;1010;75;75;20.97;19.25;Yes;Yes
2022-10-23;Sydney;17.91;20.18;13.96;;;S;9.26;S;E;7.72;4.63;85;90;1012;1013;100;75;19.01;18.49;Yes;Yes
2022-10-24;Sydney;16.27;20.11;13.13;;;SE;9.77;NNE;OSO;4.12;1.03;86;93;1005;1006;100;75;19.92;18.08;Yes;Yes
